;detector;XCoords;YCoords;shift
14024;19;-21.76060606060606;-7.9414141414141355;-1.475640789725089
14025;19;-20.913131313131313;-7.9414141414141355;-1.6134168996921285
14026;19;-20.065656565656568;-7.9414141414141355;-1.7565185774990344
14027;19;-19.21818181818182;-7.9414141414141355;-1.9049083421221777
14028;19;-18.37070707070707;-7.9414141414141355;-2.058544501951014
14029;19;-17.523232323232325;-7.9414141414141355;-2.217625762579263
14030;19;-16.675757575757576;-7.9414141414141355;-2.3814449893363347
14031;19;-15.82828282828283;-7.9414141414141355;-2.550602828712192
14032;19;-14.980808080808082;-7.9414141414141355;-2.724797355419799
14033;19;-14.133333333333333;-7.9414141414141355;-2.9039669097925387
14034;19;-13.285858585858588;-7.9414141414141355;-3.088045465842079
14035;19;-12.438383838383839;-7.9414141414141355;-3.276962588224773
14036;19;-11.590909090909093;-7.9414141414141355;-3.470792054737751
14037;19;-10.743434343434345;-7.9414141414141355;-3.6690538111807616
14038;19;-9.895959595959596;-7.9414141414141355;-3.8720605141710234
14039;19;-9.048484848484847;-7.9414141414141355;-4.079574881097353
14040;19;-8.201010101010105;-7.9414141414141355;-4.291503020421046
14041;19;-7.3535353535353565;-7.9414141414141355;-4.507745468413705
14042;19;-6.506060606060608;-7.9414141414141355;-4.728196872041499
14043;19;-5.658585858585859;-7.9414141414141355;-4.952781846314802
14044;19;-4.81111111111111;-7.9414141414141355;-5.181282418211364
14045;19;-3.963636363636361;-7.9414141414141355;-5.4136675974875
14046;19;-3.1161616161616195;-7.9414141414141355;-5.649767969670977
14047;19;-2.2686868686868706;-7.9414141414141355;-5.8894420192498504
14048;19;-1.4212121212121218;-7.9414141414141355;-6.132539368555164
14049;19;-0.573737373737373;-7.9414141414141355;-6.378900223151196
14050;19;0.27373737373737583;-7.9414141414141355;-6.628385557318446
14051;19;1.1212121212121176;-7.9414141414141355;-6.880729759861814
14052;19;1.9686868686868664;-7.9414141414141355;-7.13582089499323
14053;19;2.816161616161615;-7.9414141414141355;-7.3934250602844225
14054;19;3.663636363636364;-7.9414141414141355;-7.653326846468235
14055;19;4.511111111111113;-7.9414141414141355;-7.915298187979214
14056;19;5.358585858585862;-7.9414141414141355;-8.179098024354438
14057;19;6.206060606060603;-7.9414141414141355;-8.444271615683189
14058;19;7.053535353535352;-7.9414141414141355;-8.71108502350665
14059;19;7.901010101010101;-7.9414141414141355;-8.978715516062973
14060;19;8.74848484848485;-7.9414141414141355;-9.247067112896367
14061;19;9.595959595959599;-7.9414141414141355;-9.515829845839292
14062;19;10.44343434343434;-7.9414141414141355;-9.784680449160968
14063;19;11.29090909090909;-7.9414141414141355;-10.053282751327037
14064;19;12.138383838383838;-7.9414141414141355;-10.321061704602595
14065;19;12.985858585858587;-7.9414141414141355;-10.588260729100552
14066;19;13.833333333333336;-7.9414141414141355;-10.853897221534902
14067;19;14.680808080808077;-7.9414141414141355;-11.117814593700773
14068;19;15.528282828282826;-7.9414141414141355;-11.37962049302815
14069;19;16.375757575757575;-7.9414141414141355;-11.638914423320461
14070;19;17.223232323232324;-7.9414141414141355;-11.895288978418503
14071;19;18.070707070707073;-7.9414141414141355;-12.147877321334635
14072;19;18.918181818181814;-7.9414141414141355;-12.39747540258268
14073;19;19.765656565656563;-7.9414141414141355;-12.642441851694986
14074;19;20.613131313131312;-7.9414141414141355;-12.882806352535907
14075;19;21.46060606060606;-7.9414141414141355;-13.11814493031759
14076;19;22.30808080808081;-7.9414141414141355;-13.348035395730832
14077;19;23.15555555555556;-7.9414141414141355;-13.572058956498022
14078;19;24.003030303030307;-7.9414141414141355;-13.789307971198609
14079;19;24.850505050505056;-7.9414141414141355;-14.000696085323408
14080;19;25.69797979797979;-7.9414141414141355;-14.204495940457877
14081;19;26.54545454545454;-7.9414141414141355;-14.400808881018301
14082;19;27.39292929292929;-7.9414141414141355;-14.589253438986544
14083;19;28.240404040404037;-7.9414141414141355;-14.769460628925318
14084;19;29.087878787878786;-7.9414141414141355;-14.941075320867492
14085;19;29.935353535353535;-7.9414141414141355;-15.103104289216517
14086;19;30.782828282828284;-7.9414141414141355;-15.256972452839012
14087;19;31.630303030303033;-7.9414141414141355;-15.400618069659195
14088;19;32.47777777777778;-7.9414141414141355;-15.534402748985865
14089;19;33.32525252525253;-7.9414141414141355;-15.658054289643863
14090;19;34.17272727272728;-7.9414141414141355;-15.771320822824297
14091;19;35.020202020202014;-7.9414141414141355;-15.873971617436325
14092;19;35.86767676767676;-7.9414141414141355;-15.96519873554603
14093;19;36.71515151515151;-7.9414141414141355;-16.046419883229653
14094;19;37.56262626262626;-7.9414141414141355;-16.115862366918837
14095;19;38.41010101010101;-7.9414141414141355;-16.173981804138016
14096;19;39.25757575757576;-7.9414141414141355;-16.22065864760977
14097;19;40.10505050505051;-7.9414141414141355;-16.25579759564616
14098;19;40.952525252525255;-7.9414141414141355;-16.27932786649689
14099;19;41.8;-7.9414141414141355;-16.290581681607033
14100;19;-42.1;-7.094949494949489;0.5560768875298291
14101;19;-41.25252525252525;-7.094949494949489;0.5497046841551486
14102;19;-40.405050505050504;-7.094949494949489;0.5391287736731611
14103;19;-39.55757575757576;-7.094949494949489;0.5221760289893599
14104;19;-38.71010101010101;-7.094949494949489;0.49965119819594395
14105;19;-37.862626262626264;-7.094949494949489;0.4715499660467653
14106;19;-37.015151515151516;-7.094949494949489;0.43786844665385055
14107;19;-36.16767676767677;-7.094949494949489;0.3986033263155663
14108;19;-35.32020202020202;-7.094949494949489;0.35302237212957716
14109;19;-34.472727272727276;-7.094949494949489;0.30307895844830296
14110;19;-33.62525252525253;-7.094949494949489;0.24681347637870715
14111;19;-32.77777777777778;-7.094949494949489;0.18495186657621954
14112;19;-31.93030303030303;-7.094949494949489;0.11749205371116299
14113;19;-31.082828282828284;-7.094949494949489;0.04443385493345727
14114;19;-30.235353535353536;-7.094949494949489;-0.03422077084098322
14115;19;-29.38787878787879;-7.094949494949489;-0.11905039786170576
14116;19;-28.54040404040404;-7.094949494949489;-0.20848575684512333
14117;19;-27.692929292929293;-7.094949494949489;-0.3040816290679056
14118;19;-26.845454545454547;-7.094949494949489;-0.40524571538751447
14119;19;-25.9979797979798;-7.094949494949489;-0.5119652901062604
14120;19;-25.150505050505053;-7.094949494949489;-0.6242240943793049
14121;19;-24.303030303030305;-7.094949494949489;-0.742002176199314
14122;19;-23.455555555555556;-7.094949494949489;-0.8657928664903013
14123;19;-22.60808080808081;-7.094949494949489;-0.9941820277528438
14124;19;-21.76060606060606;-7.094949494949489;-1.1285253321392053
14125;19;-20.913131313131313;-7.094949494949489;-1.2682728866742796
14126;19;-20.065656565656568;-7.094949494949489;-1.4133876946275965
14127;19;-19.21818181818182;-7.094949494949489;-1.5638285272555676
14128;19;-18.37070707070707;-7.094949494949489;-1.7195499258231004
14129;19;-17.523232323232325;-7.094949494949489;-1.8807511492911657
14130;19;-16.675757575757576;-7.094949494949489;-2.046709695938649
14131;19;-15.82828282828283;-7.094949494949489;-2.218034068781502
14132;19;-14.980808080808082;-7.094949494949489;-2.394414350511572
14133;19;-14.133333333333333;-7.094949494949489;-2.5757852683193643
14134;19;-13.285858585858588;-7.094949494949489;-2.7620772512967875
14135;19;-12.438383838383839;-7.094949494949489;-2.9532164005709807
14136;19;-11.590909090909093;-7.094949494949489;-3.1492748848668457
14137;19;-10.743434343434345;-7.094949494949489;-3.3497646428639434
14138;19;-9.895959595959596;-7.094949494949489;-3.5549998835253063
14139;19;-9.048484848484847;-7.094949494949489;-3.7647385458721687
14140;19;-8.201010101010105;-7.094949494949489;-3.9788838506183635
14141;19;-7.3535353535353565;-7.094949494949489;-4.1973335824781
14142;19;-6.506060606060608;-7.094949494949489;-4.419979778060317
14143;19;-5.658585858585859;-7.094949494949489;-4.646745887853028
14144;19;-4.81111111111111;-7.094949494949489;-4.877408110232877
14145;19;-3.963636363636361;-7.094949494949489;-5.111936752816088
14146;19;-3.1161616161616195;-7.094949494949489;-5.350159083883531
14147;19;-2.2686868686868706;-7.094949494949489;-5.591931716253285
14148;19;-1.4212121212121218;-7.094949494949489;-5.837102542642025
14149;19;-0.573737373737373;-7.094949494949489;-6.085510177493706
14150;19;0.27373737373737583;-7.094949494949489;-6.337014368102769
14151;19;1.1212121212121176;-7.094949494949489;-6.591347535006263
14152;19;1.9686868686868664;-7.094949494949489;-6.848397131115854
14153;19;2.816161616161615;-7.094949494949489;-7.10792793418432
14154;19;3.663636363636364;-7.094949494949489;-7.369723552698558
14155;19;4.511111111111113;-7.094949494949489;-7.633555039016953
14156;19;5.358585858585862;-7.094949494949489;-7.899180543280884
14157;19;6.206060606060603;-7.094949494949489;-8.166143632017679
14158;19;7.053535353535352;-7.094949494949489;-8.434712369679552
14159;19;7.901010101010101;-7.094949494949489;-8.7040607907839
14160;19;8.74848484848485;-7.094949494949489;-8.97409340256619
14161;19;9.595959595959599;-7.094949494949489;-9.244499789440303
14162;19;10.44343434343434;-7.094949494949489;-9.514956285757018
14163;19;11.29090909090909;-7.094949494949489;-9.785126361313809
14164;19;12.138383838383838;-7.094949494949489;-10.05443321697319
14165;19;12.985858585858587;-7.094949494949489;-10.323123788816833
14166;19;13.833333333333336;-7.094949494949489;-10.59021135382654
14167;19;14.680808080808077;-7.094949494949489;-10.855540495296783
14168;19;15.528282828282826;-7.094949494949489;-11.118718619892556
14169;19;16.375757575757575;-7.094949494949489;-11.379345003351421
14170;19;17.223232323232324;-7.094949494949489;-11.637012021445479
14171;19;18.070707070707073;-7.094949494949489;-11.890851627439252
14172;19;18.918181818181814;-7.094949494949489;-12.141662231692326
14173;19;19.765656565656563;-7.094949494949489;-12.38779956726446
14174;19;20.613131313131312;-7.094949494949489;-12.62929411545739
14175;19;21.46060606060606;-7.094949494949489;-12.865721701950465
14176;19;22.30808080808081;-7.094949494949489;-13.096659940357812
14177;19;23.15555555555556;-7.094949494949489;-13.321689844044418
14178;19;24.003030303030307;-7.094949494949489;-13.5398993465747
14179;19;24.850505050505056;-7.094949494949489;-13.752213239985103
14180;19;25.69797979797979;-7.094949494949489;-13.956892605490834
14181;19;26.54545454545454;-7.094949494949489;-14.154042817598377
14182;19;27.39292929292929;-7.094949494949489;-14.343282210773848
14183;19;28.240404040404037;-7.094949494949489;-14.524241609574998
14184;19;29.087878787878786;-7.094949494949489;-14.69656570282741
14185;19;29.935353535353535;-7.094949494949489;-14.859255430677008
14186;19;30.782828282828284;-7.094949494949489;-15.013750718698827
14187;19;31.630303030303033;-7.094949494949489;-15.157974465229225
14188;19;32.47777777777778;-7.094949494949489;-15.292293773201436
14189;19;33.32525252525253;-7.094949494949489;-15.416436286583165
14190;19;34.17272727272728;-7.094949494949489;-15.530149997521798
14191;19;35.020202020202014;-7.094949494949489;-15.633204052779986
14192;19;35.86767676767676;-7.094949494949489;-15.724781985578906
14193;19;36.71515151515151;-7.094949494949489;-15.806323983810875
14194;19;37.56262626262626;-7.094949494949489;-15.876034662659709
14195;19;38.41010101010101;-7.094949494949489;-15.934377964102849
14196;19;39.25757575757576;-7.094949494949489;-15.98123426129961
14197;19;40.10505050505051;-7.094949494949489;-16.016508194011383
14198;19;40.952525252525255;-7.094949494949489;-16.040128943295677
14199;19;41.8;-7.094949494949489;-16.05142422616046
